0.0032,0.02535542372881356
0.197238,0.024860423728813554
0.197238,0.024860423728813554
0.266238,0.024627669491525422
0.329175,0.024469533898305085
0.41555,0.024112033898305085
0.478263,0.023971398305084747
0.552038,0.023938050847457627
0.652569,0.0238093220338983
0.716719,0.023509025423728812
0.764588,0.023319915254237288
0.870231,0.023306398305084745
0.928538,0.02316580508474576
1.028944,0.02308872881355932
1.102288,0.022937754237288135
1.13785,0.022635084745762712
1.13785,0.022471398305084746
1.218925,0.022471398305084746
1.333325,0.022088474576271184
1.39775,0.021416313559322032
1.462688,0.020616271186440677
1.566331,0.018502923728813556
1.620919,0.01781966101694915
1.712563,0.014215847457627119
1.795394,0.00788614406779661
1.871075,0.004718474576271186
1.897219,0.004718474576271186
