1.849263,0.119494
1.82185,0.28215
1.744631,1.473394
1.672775,2.262656
1.59545,2.94225
1.519444,3.3852
1.443569,3.733012
1.375394,3.743081
1.3073,3.743288
1.210269,3.743362
1.1464,3.743456
1.071206,3.743644
0.995794,3.743681
0.935031,3.743681
0.840856,3.743813
0.785988,3.744019
0.712075,3.743981
0.641088,3.744206
0.567463,3.744394
0.492713,3.7446
0.408138,3.744619
0.343675,3.744994
0.263019,3.744975
0.189225,3.745275
0.189225,3.745275
0.02735,3.74385
